접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고시군구명
2025,11380,은평구,10700,응암동,1,대지,71,11,삼영평안채,20251230,24800,29.64,20,2,,,2018,연립다세대,중개거래,서울 은평구
2025,11530,구로구,10600,고척동,1,대지,334,0,벽산,20251230,92500,84.878,0,6,,,2003,아파트,중개거래,서울 구로구
2025,11350,노원구,10500,상계동,1,대지,749,5,상계주공4(고층),20251230,60000,59.2,0,7,,,1988,아파트,중개거래,서울 노원구
2025,11350,노원구,10500,상계동,1,대지,720,0,상계주공6(고층),20251230,43000,32.39,0,12,,,1988,아파트,중개거래,서울 노원구
2025,11590,동작구,10200,상도동,1,대지,299,64,미소가8차,20251230,21000,26.92,16,5,,,2013,연립다세대,중개거래,서울 서초구
2025,11410,서대문구,11800,홍은동,1,대지,467,0,북한산두산위브,20251230,76000,59.89,0,15,,,2020,아파트,중개거래,서울 서대문구
2025,11110,종로구,17100,명륜2가,1,대지,157,0,선흥그린빌리치,20251230,42000,93.26,55,3,,,1998,연립다세대,직거래,
2025,11410,서대문구,11900,북가좌동,1,대지,449,0,북가좌삼호,20251230,88700,84.57,0,15,,,1996,아파트,중개거래,서울 서대문구
2025,11350,노원구,10500,상계동,1,대지,666,0,상계주공10(고층),20251230,56000,49.94,0,8,,,1988,아파트,중개거래,서울 노원구
2025,11470,양천구,10100,신정동,1,대지,318,10,삼성쉐르빌,20251230,289000,221.44,0,32,,,2003,아파트,중개거래,서울 양천구
2025,11410,서대문구,11100,홍제동,1,대지,478,0,서대문푸르지오센트럴파크,20251230,112000,49.5,0,15,,,2022,아파트,중개거래,"서울 마포구, 서울 서대문구"
2025,11545,금천구,10300,시흥동,1,대지,1010,0,벽산,20251230,56000,114.84,0,17,,,2000,아파트,중개거래,서울 금천구
2025,11350,노원구,10500,상계동,1,대지,765,0,상계주공1(고층),20251230,54500,59.28,0,6,,,1988,아파트,중개거래,서울 노원구
2025,11440,마포구,12000,서교동,1,대지,353,1,서교타워,20251230,19600,37.12,46.07,6,,,1999,오피스텔,중개거래,서울 마포구
2025,11650,서초구,10200,양재동,1,대지,386,19,베스트하우스,20251230,71000,75.27,48,2,,,2003,연립다세대,중개거래,서울 서초구
2025,11500,강서구,10900,방화동,1,대지,814,0,방화5,20251230,57300,49.77,0,1,,,1994,아파트,중개거래,서울 강서구
2025,11650,서초구,10100,방배동,1,대지,866,20,방배대우디오빌,20251230,30000,29.6,0,11,,,2005,아파트,중개거래,서울 서초구
2025,11590,동작구,10900,신대방동,1,대지,724,0,보라매자이더포레스트,20251230,145000,59.339,0,6,,,2021,아파트,중개거래,서울 동작구
2025,11350,노원구,10500,상계동,1,대지,626,0,상계주공14(저층),20251230,77600,84.41,0,2,,,1989,아파트,중개거래,서울 노원구
2025,11320,도봉구,10800,도봉동,1,대지,30,1,한신,20251230,57000,84.94,0,4,,20260305,1995,아파트,중개거래,서울 도봉구
2025,11320,도봉구,10600,방학동,1,대지,496,0,벽산아파트2,20251230,52000,84.98,0,9,,,1998,아파트,중개거래,서울 도봉구
2025,11545,금천구,10200,독산동,1,대지,1006,78,문정아트빌A동,20251230,19000,26.81,14,2,,,2016,연립다세대,직거래,
2025,11440,마포구,12500,성산동,1,대지,593,1,벽산상암스마트큐브,20251230,15500,20.74,30.39,10,,,2017,오피스텔,중개거래,서울 마포구
2025,11620,관악구,10100,봉천동,1,대지,1720,0,벽산블루밍3차,20251230,99000,111.04,0,16,,,2004,아파트,중개거래,"서울 관악구, 서울 마포구"
2025,11350,노원구,10500,상계동,1,대지,749,5,상계주공4(고층),20251230,60000,58.01,0,3,,,1988,아파트,중개거래,서울 노원구
2025,11230,동대문구,10400,전농동,1,대지,690,0,래미안크레시티,20251230,170000,84.98,0,11,,,2014,아파트,중개거래,서울 동대문구
2025,11470,양천구,10200,목동,1,대지,29,47,럭키빌라5동,20251230,9200,45.62,33,-1,,,1993,연립다세대,중개거래,서울 양천구
2025,11710,송파구,11100,방이동,1,대지,144,36,동명빌라,20251230,31400,54.59,25,5,,,2002,연립다세대,중개거래,서울 송파구
2025,11740,강동구,10200,고덕동,1,대지,688,0,래미안힐스테이트고덕,20251230,240000,97.26,0,3,,,2016,아파트,중개거래,서울 강동구
2025,11230,동대문구,10500,답십리동,1,대지,41,0,동서울한양,20251230,65000,76.41,0,4,,,1989,아파트,중개거래,서울 동대문구
2025,11350,노원구,10300,공릉동,1,대지,745,0,동신아파트,20251230,58000,59.99,0,7,,,1999,아파트,중개거래,"서울 강동구, 서울 노원구"
2025,11290,성북구,13700,상월곡동,1,대지,101,0,동아에코빌,20251230,70500,59.95,0,17,,,2003,아파트,중개거래,서울 성북구
2025,11305,강북구,10100,미아동,1,대지,811,0,두산위브트레지움,20251230,85000,84.92,0,9,,,2011,아파트,중개거래,"서울 강북구, 서울 종로구"
2025,11470,양천구,10200,목동,1,대지,324,186,동진빌라,20251230,38000,40.01,24,2,,,2016,연립다세대,중개거래,"서울 마포구, 서울 양천구"
2025,11470,양천구,10200,목동,1,대지,923,15,목동 굿모닝탑,20251230,168000,112.998,131.608,19,,,2004,오피스텔,중개거래,서울 양천구
2025,11530,구로구,10900,궁동,1,대지,292,0,로제트힐,20251230,29900,51.27,46,2,,,2016,연립다세대,중개거래,서울 영등포구
2025,11260,중랑구,10100,면목동,1,대지,1528,0,면목동금호어울림아파트,20251230,73000,84.082,0,4,,,2005,아파트,중개거래,서울 중랑구
2025,11500,강서구,10500,마곡동,1,대지,1181,0,마곡청구아파트,20251230,75000,59.91,0,14,,,1998,아파트,중개거래,서울 강서구
2025,11500,강서구,10500,마곡동,1,대지,758,4,마곡럭스나인오피스텔,20251230,14000,21.87,30.7,9,,,2016,오피스텔,중개거래,서울 강서구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0,래미안위브,20251230,151500,59.99,0,9,,,2014,아파트,중개거래,서울 동대문구
2025,11500,강서구,10100,염창동,1,대지,253,6,링크253,20251230,22400,27.65,13,4,,,2016,연립다세대,중개거래,서울 강서구
2025,11470,양천구,10200,목동,1,대지,925,0,목동신시가지7,20251230,231500,53.88,0,3,,,1986,아파트,중개거래,서울 양천구
2025,11470,양천구,10100,신정동,1,대지,326,0,목동신시가지12,20251230,180000,56.76,0,1,,,1988,아파트,중개거래,서울 양천구
2025,11440,마포구,12700,상암동,1,대지,1655,0,상암월드컵파크4단지,20251230,157000,84.66,0,9,,20260212,2006,아파트,중개거래,"서울 강서구, 서울 은평구"
2025,11650,서초구,10100,방배동,1,대지,890,12,더반지움,20251230,50000,29.67,18,2,,,2023,연립다세대,중개거래,서울 서초구
2025,11470,양천구,10100,신정동,1,대지,325,0,목동신시가지11,20251230,186500,66.24,0,6,,,1988,아파트,중개거래,서울 양천구
2025,11560,영등포구,13200,신길동,1,대지,4974,0,더샵파크프레스티지,20251230,138000,59.863,0,5,,,2022,아파트,중개거래,"서울 관악구, 서울 영등포구"
2025,11680,강남구,10100,역삼동,1,대지,778,11,아이리스,20251229,38900,22.04,13,3,,,2010,연립다세대,중개거래,서울 강남구
2025,11170,용산구,11900,효창동,1,대지,288,0,용산데시앙포레,20251229,177500,84.941,0,4,,,2022,아파트,중개거래,서울 용산구
2025,11200,성동구,10200,하왕십리동,1,대지,1061,0,왕십리풍림아이원,20251229,137500,59.936,0,10,,,2004,아파트,중개거래,"서울 강남구, 서울 성동구"
2025,11560,영등포구,12700,양평동3가,1,대지,106,0,양평역미소지움,20251229,88200,59.343,0,3,,,2018,아파트,중개거래,서울 영등포구
2025,11560,영등포구,10100,영등포동,1,대지,647,0,영등포푸르지오,20251229,149400,79.777,0,17,,,2002,아파트,중개거래,서울 영등포구
2025,11470,양천구,10100,신정동,1,대지,311,0,목동신시가지10,20251229,310000,127.21,0,2,,20260122,1987,아파트,중개거래,서울 양천구
2025,11650,서초구,10600,잠원동,1,대지,73,0,신반포2,20251229,635000,150.58,0,2,,,1978,아파트,중개거래,서울 서초구
2025,11230,동대문구,10600,장안동,1,대지,374,1,장안현대벤처빌,20251229,19000,43.42,56.03,11,,20251229,2004,오피스텔,중개거래,서울 동대문구
2025,11470,양천구,10100,신정동,1,대지,1259,0,신트리1,20251229,81000,59.73,0,11,,,1999,아파트,중개거래,서울 양천구
2025,11410,서대문구,11100,홍제동,1,대지,467,0,인왕산어울림,20251229,103500,119.82,0,1,,,2006,아파트,중개거래,서울 서대문구
2025,11380,은평구,11400,진관동,1,대지,65,0,은평뉴타운엘크루,20251229,41850,59.26,84.32,1,,,2017,오피스텔,중개거래,서울 은평구
2025,11470,양천구,10100,신정동,1,대지,940,33,유니크4차,20251229,49000,29.55,19,3,,,2021,연립다세대,중개거래,서울 양천구
2025,11305,강북구,10300,수유동,1,대지,451,126,유니빌,20251229,14500,29.67,19,5,,,2016,연립다세대,중개거래,서울 강북구
2025,11470,양천구,10200,목동,1,대지,324,97,신한목동펠리스,20251229,28500,17.84,11,6,,,2022,연립다세대,중개거래,서울 양천구
2025,11230,동대문구,10800,회기동,1,대지,65,0,신현대,20251229,77000,60.48,0,8,,,1989,아파트,중개거래,서울 동대문구
2025,11320,도봉구,10700,창동,1,대지,807,0,쌍용,20251229,77000,59.88,0,11,,,1997,아파트,중개거래,서울 도봉구
2025,11350,노원구,10200,월계동,1,대지,951,0,월계센트럴아이파크,20251229,109000,84.99,0,5,,,2020,아파트,중개거래,서울 노원구
2025,11590,동작구,10200,상도동,1,대지,244,163,우정빌라트(244-163),20251229,71000,60.53,34,2,,,2002,연립다세대,중개거래,서울 동작구
2025,11380,은평구,10400,갈현동,1,대지,275,128,양지,20251229,12850,49.09,42,2,,,1989,연립다세대,중개거래,서울 은평구
2025,11740,강동구,10600,둔촌동,1,대지,134,10,신성둔촌미소지움2,20251229,120000,59.88,0,16,,,2000,아파트,중개거래,서울 강동구
2025,11470,양천구,10100,신정동,1,대지,982,1,신이모닝빌,20251229,56000,79.98,0,3,,,2004,아파트,중개거래,서울 양천구
2025,11230,동대문구,10600,장안동,1,대지,374,1,장안현대벤처빌,20251229,19000,43.42,56.03,11,,,2004,오피스텔,중개거래,"서울 동대문구, 서울 중랑구"
2025,11290,성북구,13300,정릉동,1,대지,398,5,효성아트빌(2차),20251229,20000,60.18,37,3,,,2010,연립다세대,직거래,
2025,11650,서초구,10800,서초동,1,대지,1455,9,경남아너스빌,20251229,230000,136.224,0,11,,,2005,아파트,중개거래,서울 서초구
2025,11215,광진구,10700,화양동,,,,,,20251229,165000,178.62,112,,,,1988,단독다가구,직거래,
2025,11590,동작구,10100,노량진동,,,,,,20251229,250000,57.75,116,,,,1963,단독다가구,중개거래,"서울 동작구, 서울 성동구"
2025,11560,영등포구,12600,양평동2가,1,대지,1,3,힘멜하임,20251229,14500,18.84,44.51,6,,,2014,오피스텔,중개거래,서울 영등포구
2025,11740,강동구,10700,암사동,1,대지,675,0,힐스테이트 강동 리버뷰,20251229,159000,84.997,0,20,,,2019,아파트,중개거래,서울 강동구
2025,11440,마포구,12300,망원동,1,대지,509,0,휴먼빌,20251229,89600,59.955,0,15,,,2004,아파트,중개거래,서울 마포구
2025,11710,송파구,10300,풍납동,1,대지,413,1,현대1,20251229,174000,83.02,0,18,,,1995,아파트,중개거래,서울 송파구
2025,11500,강서구,10400,가양동,1,대지,1490,0,가양도시개발9-2단지,20251229,60000,39.6,0,8,,,1993,아파트,중개거래,서울 강서구
2025,11740,강동구,10200,고덕동,1,대지,210,1,고덕센트럴푸르지오,20251229,147000,59.09,0,33,,,2020,아파트,중개거래,서울 강동구
2025,11410,서대문구,11800,홍은동,1,대지,455,0,홍은동벽산,20251229,60000,58.64,0,13,,,1997,아파트,중개거래,서울 서대문구
2025,11305,강북구,10300,수유동,1,대지,286,1,가온팰리스,20251229,31500,45.71,31,4,,,2017,연립다세대,중개거래,서울 강북구
2025,11260,중랑구,10400,묵동,1,대지,238,48,레몬트리지움,20251229,14700,29.85,19,5,,20260223,2012,연립다세대,중개거래,서울 중랑구
2025,11410,서대문구,11800,홍은동,1,대지,455,0,홍은동벽산,20251229,61000,58.64,0,12,,,1997,아파트,중개거래,서울 서대문구
2025,11470,양천구,10200,목동,1,대지,714,10,(714-10),20251229,18000,36.69,27,-1,,,1991,연립다세대,중개거래,서울 양천구
2025,11740,강동구,10100,명일동,1,대지,46,2,고덕역 효성해링턴 타워 더퍼스트,20251229,29500,26.403,40.6133,5,,,2020,오피스텔,직거래,
2025,11230,동대문구,10100,신설동,1,대지,91,244,(91-244),20251229,34000,37.19,29,1,,,1980,연립다세대,직거래,
2025,11560,영등포구,13300,대림동,1,대지,785,1,현대1,20251229,80000,84.75,0,11,,,1992,아파트,중개거래,서울 영등포구
2025,11440,마포구,10100,아현동,1,대지,437,3,고려아카데미텔,20251229,12500,19.6,23.05,13,,,1987,오피스텔,직거래,
2025,11500,강서구,10100,염창동,1,대지,288,0,현대1,20251229,107800,84.96,0,9,,,1994,아파트,중개거래,서울 강서구
2025,11440,마포구,10100,아현동,1,대지,437,3,고려아카데미텔,20251229,24000,39.2,46.11,17,,,1987,오피스텔,직거래,
2025,11530,구로구,10700,개봉동,1,대지,480,0,현대홈타운,20251229,82000,84.915,0,27,,,2001,아파트,중개거래,서울 구로구
2025,11500,강서구,10400,가양동,1,대지,1485,0,가양6단지,20251229,95000,49.5,0,14,,,1992,아파트,중개거래,"서울 강서구, 서울 서초구"
2025,11710,송파구,10800,문정동,1,대지,104,0,현대,20251229,97500,84.03,0,3,,,1991,아파트,중개거래,서울 송파구
2025,11710,송파구,10800,문정동,1,대지,88,18,TheVILLEⅡ,20251229,30500,27.43,16,3,,,2017,연립다세대,중개거래,서울 송파구
2025,11620,관악구,10100,봉천동,1,대지,1000,0,현대(관악),20251229,92800,68.8,0,14,,,1992,아파트,중개거래,"서울 관악구, 서울 동작구"
2025,11215,광진구,10700,화양동,1,대지,174,0,건대 트레비앙 오피스텔,20251229,25000,17.462,30.3256,8,,,2023,오피스텔,직거래,
2025,11260,중랑구,10600,신내동,1,대지,785,0,건영2차,20251229,51900,57.3,0,1,,,1996,아파트,중개거래,서울 중랑구
2025,11290,성북구,13300,정릉동,1,대지,412,33,헤밍웨이하우스,20251229,32500,59.68,38,3,,,2019,연립다세대,중개거래,서울 성북구
2025,11215,광진구,10200,능동,1,대지,240,10,가온누리,20251229,42000,26.59,21,3,,,2015,연립다세대,중개거래,서울 중랑구
2025,11470,양천구,10100,신정동,1,대지,329,0,목동신시가지14,20251229,183000,55.02,0,9,,,1987,아파트,중개거래,서울 양천구
2025,11620,관악구,10200,신림동,1,대지,478,3,로엘리스,20251229,33550,28.39,21,2,,,2025,연립다세대,직거래,
2025,11620,관악구,10200,신림동,1,대지,478,3,로엘리스,20251229,34100,28.17,21,3,,,2025,연립다세대,직거래,
2025,11620,관악구,10200,신림동,1,대지,478,3,로엘리스,20251229,33800,28.17,21,2,,,2025,연립다세대,직거래,
2025,11230,동대문구,10600,장안동,1,대지,329,3,래미안장안2차,20251229,106300,81.05,0,2,,,2007,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10600,장안동,1,대지,354,2,래미안장안,20251229,108500,84.774,0,5,,,2003,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0,래미안위브,20251229,149800,84.98,0,1,,,2014,아파트,중개거래,서울 동대문구
2025,11590,동작구,10200,상도동,1,대지,431,0,래미안상도3차,20251229,171000,84.96,0,11,,,2004,아파트,중개거래,"서울 동작구, 서울 용산구"
2025,11560,영등포구,11100,당산동1가,1,대지,256,76,드림캐슬,20251229,42000,42.95,52.61,4,,,2023,오피스텔,직거래,
2025,11470,양천구,10200,목동,1,대지,901,0,목동신시가지1,20251229,227000,65.34,0,3,,,1985,아파트,중개거래,서울 양천구
2025,11500,강서구,10900,방화동,1,대지,814,0,방화5,20251229,62500,49.77,0,2,,,1994,아파트,중개거래,서울 강서구
2025,11650,서초구,10100,방배동,1,대지,169,24,방배한화,20251229,235000,124.39,0,8,,,2001,아파트,중개거래,서울 서초구
2025,11620,관악구,10200,신림동,1,대지,478,3,로엘리스,20251229,33900,28.39,21,4,,,2025,연립다세대,직거래,
2025,11620,관악구,10200,신림동,1,대지,478,3,로엘리스,20251229,33900,28.39,21,5,,,2025,연립다세대,직거래,
